state,egrid_subregion,year,variable,value,scenario
AK,AKMS,2044,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2044,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2044,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2044,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2045,grid_kgCO2EpkWh_MC,0.1692168023366406,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2046,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2047,grid_kgCO2EpkWh_MC,0.1632525154102479,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2048,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2049,grid_kgCO2EpkWh_MC,0.1629233271995237,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
AK,AKMS,2050,grid_kgCO2EpkWh_MC,0.14933555161254994,Mid Case - No New Policy
HI,HIMS,2022,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2022,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2022,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2022,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2023,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2023,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2023,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2023,grid_kgCO2EpkWh_MC,0.5221464211194771,Mid Case - No New Policy
HI,HIMS,2024,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2024,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2024,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2024,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2025,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2025,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2025,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2025,grid_kgCO2EpkWh_MC,0.47950768589260884,Mid Case - No New Policy
HI,HIMS,2026,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2026,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2026,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2026,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2027,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2027,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2027,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2027,grid_kgCO2EpkWh_MC,0.41966302556407115,Mid Case - No New Policy
HI,HIMS,2028,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2028,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2028,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2028,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2029,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2029,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2029,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2029,grid_kgCO2EpkWh_MC,0.39221962384844833,Mid Case - No New Policy
HI,HIMS,2030,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2030,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2030,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2030,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2031,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2031,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2031,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2031,grid_kgCO2EpkWh_MC,0.35831014628230007,Mid Case - No New Policy
HI,HIMS,2032,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2032,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2032,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2032,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2033,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2033,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2033,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2033,grid_kgCO2EpkWh_MC,0.35568927791868865,Mid Case - No New Policy
HI,HIMS,2034,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2034,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2034,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2034,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2035,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2035,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2035,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2035,grid_kgCO2EpkWh_MC,0.3291453019546074,Mid Case - No New Policy
HI,HIMS,2036,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2036,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2036,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2036,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2037,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2037,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2037,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2037,grid_kgCO2EpkWh_MC,0.32432222926692367,Mid Case - No New Policy
HI,HIMS,2038,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2038,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2038,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2038,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2039,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2039,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2039,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2039,grid_kgCO2EpkWh_MC,0.3171464381950041,Mid Case - No New Policy
HI,HIMS,2040,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2040,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2040,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2040,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2041,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2041,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2041,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2041,grid_kgCO2EpkWh_MC,0.295430442610066,Mid Case - No New Policy
HI,HIMS,2042,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2042,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2042,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2042,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2043,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2043,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2043,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2043,grid_kgCO2EpkWh_MC,0.2813436930286589,Mid Case - No New Policy
HI,HIMS,2044,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2044,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2044,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2044,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2045,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2045,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2045,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2045,grid_kgCO2EpkWh_MC,0.2719525266410541,Mid Case - No New Policy
HI,HIMS,2046,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2046,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2046,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2046,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2047,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2047,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2047,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2047,grid_kgCO2EpkWh_MC,0.2543440896642952,Mid Case - No New Policy
HI,HIMS,2048,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2048,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2048,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2048,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2049,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2049,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2049,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2049,grid_kgCO2EpkWh_MC,0.25023818594807407,Mid Case - No New Policy
HI,HIMS,2050,grid_kgCO2EpkWh_MC,0.2188523795749258,Mid Case - No New Policy
HI,HIMS,2050,grid_kgCO2EpkWh_MC,0.2188523795749258,Mid Case - No New Policy
HI,HIMS,2050,grid_kgCO2EpkWh_MC,0.2188523795749258,Mid Case - No New Policy
HI,HIMS,2050,grid_kgCO2EpkWh_MC,0.2188523795749258,Mid Case - No New Policy
HI,HIOA,2022,grid_kgCO2EpkWh_MC,0.755458132994647,Mid Case - No New Policy
HI,HIOA,2023,grid_kgCO2EpkWh_MC,0.755458132994647,Mid Case - No New Policy
HI,HIOA,2024,grid_kgCO2EpkWh_MC,0.693767047879707,Mid Case - No New Policy
HI,HIOA,2025,grid_kgCO2EpkWh_MC,0.693767047879707,Mid Case - No New Policy
HI,HIOA,2026,grid_kgCO2EpkWh_MC,0.607181880323515,Mid Case - No New Policy
HI,HIOA,2027,grid_kgCO2EpkWh_MC,0.607181880323515,Mid Case - No New Policy
HI,HIOA,2028,grid_kgCO2EpkWh_MC,0.5674758894662828,Mid Case - No New Policy
HI,HIOA,2029,grid_kgCO2EpkWh_MC,0.5674758894662828,Mid Case - No New Policy
HI,HIOA,2030,grid_kgCO2EpkWh_MC,0.518414573374097,Mid Case - No New Policy
HI,HIOA,2031,grid_kgCO2EpkWh_MC,0.518414573374097,Mid Case - No New Policy
HI,HIOA,2032,grid_kgCO2EpkWh_MC,0.5146226172470137,Mid Case - No New Policy
HI,HIOA,2033,grid_kgCO2EpkWh_MC,0.5146226172470137,Mid Case - No New Policy
HI,HIOA,2034,grid_kgCO2EpkWh_MC,0.47621794431813214,Mid Case - No New Policy
HI,HIOA,2035,grid_kgCO2EpkWh_MC,0.47621794431813214,Mid Case - No New Policy
HI,HIOA,2036,grid_kgCO2EpkWh_MC,0.4692397685793746,Mid Case - No New Policy
HI,HIOA,2037,grid_kgCO2EpkWh_MC,0.4692397685793746,Mid Case - No New Policy
HI,HIOA,2038,grid_kgCO2EpkWh_MC,0.4588576046753696,Mid Case - No New Policy
HI,HIOA,2039,grid_kgCO2EpkWh_MC,0.4588576046753696,Mid Case - No New Policy
HI,HIOA,2040,grid_kgCO2EpkWh_MC,0.4274382080901282,Mid Case - No New Policy
HI,HIOA,2041,grid_kgCO2EpkWh_MC,0.4274382080901282,Mid Case - No New Policy
HI,HIOA,2042,grid_kgCO2EpkWh_MC,0.40705704849907576,Mid Case - No New Policy
